source,relative_path,speaker,label,status,audio_hash,duration,retained_seconds,rms,clipping_fraction,reason,split
TESS,OAF_Fear/OAF_judge_fear.wav,TESS:OAF,fear,accepted,7828cd755db265ba0686acfd98359705bd2f4cc1a55d92e59be29ce0a88f73f2,1.423125,1.423125,0.03280134201278027,0.0,,test
TESS,OAF_Fear/OAF_jug_fear.wav,TESS:OAF,fear,accepted,5f113264144dfb59ebdebdc29bca688be2b3d0ec6cab79a413dee87d2ffae189,1.826875,1.826875,0.03154337001957978,0.0,,test
TESS,OAF_Fear/OAF_juice_fear.wav,TESS:OAF,fear,accepted,6586e70981791af4e1c7c2e196ed9a65c559f47cba3e8215aed89e3ba8f219ab,1.63425,1.63425,0.020019670561823796,0.0,,test
TESS,OAF_Fear/OAF_keen_fear.wav,TESS:OAF,fear,accepted,3988aaa59c521b5eb61a27dff5b015e5ba5ac29bad1fb96f6300e8d0f1143a9d,1.6,1.6,0.029358886831428954,0.0,,test
TESS,OAF_Fear/OAF_keep_fear.wav,TESS:OAF,fear,accepted,a2151a59b6a92efb65458206ca23aa24bfc68e3ccdfdc37f1bc46cc3f67f06f6,1.6755625,1.6755625,0.02581919283771676,0.0,,test
TESS,OAF_Fear/OAF_keg_fear.wav,TESS:OAF,fear,accepted,f8eff95d175295b69bcc04c8532fb2b5a9bad4aefd9ea395a2f584d03f18e76e,1.631375,1.631375,0.033106423133105356,0.0,,test
TESS,OAF_Fear/OAF_kick_fear.wav,TESS:OAF,fear,accepted,58a4c7dbc3a7e3d92084bf621d16590daa6817d1d42240b1eebb9ae314df8740,1.4254375,1.4254375,0.025894930633143944,0.0,,test
TESS,OAF_Fear/OAF_kill_fear.wav,TESS:OAF,fear,accepted,6d48d98a926716c5ac53b23c532b83c6bce11690ee323c1b4d3c48f9c72bb94e,1.5065625,1.5065625,0.03137421437759526,0.0,,test
TESS,OAF_Fear/OAF_king_fear.wav,TESS:OAF,fear,accepted,f381d7c503d71c744acbb848bf416475941a658104cf17fee1af9646e7f10a1b,1.608625,1.608625,0.02568700351943311,0.0,,test
TESS,OAF_Fear/OAF_kite_fear.wav,TESS:OAF,fear,accepted,7136f9e37781124090adf6de99e148210e0dd061c418d8b975260b4cbcd05b0f,1.460625,1.460625,0.02177693130578775,0.0,,test
TESS,OAF_Fear/OAF_knock_fear.wav,TESS:OAF,fear,accepted,02f35195ca661eec189eb819383370c3452576c836a12965ed32f16b518a45af,1.539125,1.539125,0.02437289454321104,0.0,,test
TESS,OAF_Fear/OAF_late_fear.wav,TESS:OAF,fear,accepted,96930c6bb97f629e23ec6e6bffdae29dac7a15be90987beea8962c28f05e13cc,1.824625,1.824625,0.02869688715426046,0.0,,test
TESS,OAF_Fear/OAF_laud_fear.wav,TESS:OAF,fear,accepted,68deebe382b076c58a31794c0d64f592cac1cf8f488139854b1578c228494ca0,1.529375,1.529375,0.022866987491691193,0.0,,test
TESS,OAF_Fear/OAF_lean_fear.wav,TESS:OAF,fear,accepted,5cd954e37aeb9602bad823dd41a8a60d0ba5a139f84278cd49b4e24d3bab8b1e,1.48725,1.48725,0.03599440149606056,0.0,,test
TESS,OAF_Fear/OAF_learn_fear.wav,TESS:OAF,fear,accepted,f4a061989b09941ea77096369dd67d7888ee6356f2adce394105537e1483b862,1.6991875,1.6991875,0.02880022343166264,0.0,,test
TESS,OAF_Fear/OAF_lease_fear.wav,TESS:OAF,fear,accepted,b3b4f134c80cfbda48472dce1fee146d2f2d9dbe61a5b160e126a8402fde662f,1.5940625,1.5940625,0.035486154273999086,0.0,,test
TESS,OAF_Fear/OAF_lid_fear.wav,TESS:OAF,fear,accepted,45f1f51423d5f611740be7021997ad14a27aa877c978b9cd42caf5d9af648726,1.582625,1.582625,0.02598511074906494,0.0,,test
TESS,OAF_Fear/OAF_life_fear.wav,TESS:OAF,fear,accepted,03bc64f50ed46ecb202b6e40f92496d106f36702bad73a9ab08632c6c7a879c5,1.8088125,1.8088125,0.024014839945711547,0.0,,test
TESS,OAF_Fear/OAF_limb_fear.wav,TESS:OAF,fear,accepted,dca5d13745ad88f0ed9bb54ba8a82f91bc3a8da3c5e17ddc6f6aca810893458e,1.4651875,1.4651875,0.030596085996572424,0.0,,test
TESS,OAF_Fear/OAF_live_fear.wav,TESS:OAF,fear,accepted,a7608dbf25b1bd834ec1c01fb9b0f794119af9df8be841b2baca102f96a5268e,1.62125,1.62125,0.028750773265408675,0.0,,test
TESS,OAF_Fear/OAF_loaf_fear.wav,TESS:OAF,fear,accepted,8f5a5f161f9b50cacb434387379db6f81f56679453d53bbe5bd0eabb0b7b114b,1.709125,1.709125,0.028083675810799777,0.0,,test
TESS,OAF_Fear/OAF_long_fear.wav,TESS:OAF,fear,accepted,987867eda8e2e311005d9488db797eb2de84fbaf5787575cc4457189b7ec69ce,1.49625,1.49625,0.037925774483071974,0.0,,test
TESS,OAF_Fear/OAF_lore_fear.wav,TESS:OAF,fear,accepted,0d028fbe2524dbd46149f42ee8290b63b29e9c4d331faa605f0c8671d1f266a5,1.674375,1.674375,0.035276114983961424,0.0,,test
TESS,OAF_Fear/OAF_lose_fear.wav,TESS:OAF,fear,accepted,9481d9b0a3eb06e27b25f266eb856d751ce6be38964009fe9f426c4f2cb8b80e,1.4464375,1.4464375,0.03938556948805933,0.0,,test
TESS,OAF_Fear/OAF_lot_fear.wav,TESS:OAF,fear,accepted,57ec00ca9217c549cc2948a34029b8148ef70e0aab2d6dbce7a868ab5f970e31,1.545375,1.545375,0.02387181301055027,0.0,,test
TESS,OAF_Fear/OAF_love_fear.wav,TESS:OAF,fear,accepted,50a8a38df7c3615f0e93b47b8b772b00b7d007abb94e66f6ee93314d61ffbe18,1.5406875,1.5406875,0.024803444181242317,0.0,,test
TESS,OAF_Fear/OAF_luck_fear.wav,TESS:OAF,fear,accepted,7a9c6349637ffadd87f0e4d74210633dea690b500ac863208504a5a813ae3a7f,1.6201875,1.6201875,0.026475946034229664,0.0,,test
TESS,OAF_Fear/OAF_make_fear.wav,TESS:OAF,fear,accepted,f99d1b98a8a148c424c490eb3e0d534bc006047d2c5b2f385aa3716d9538dc03,1.5601875,1.5601875,0.03961423490209922,0.0,,test
TESS,OAF_Fear/OAF_match_fear.wav,TESS:OAF,fear,accepted,d65cee24d3d31b862eebde831fddc20db371196547992794b1a6aaad33d84723,1.6424375,1.6424375,0.02784081991659028,0.0,,test
TESS,OAF_Fear/OAF_merge_fear.wav,TESS:OAF,fear,accepted,1b2901175ed438e30bb72249886001c978eb2425b25a72d1c1dfce6dbe012706,1.6836875,1.6836875,0.027296743354724803,0.0,,test
TESS,OAF_Fear/OAF_mess_fear.wav,TESS:OAF,fear,accepted,d771430982e8f90c22171b2423a336e45d69de564412f7b50dcd410279f8e193,1.7018125,1.7018125,0.02871473936446418,0.0,,test
TESS,OAF_Fear/OAF_met_fear.wav,TESS:OAF,fear,accepted,be993a929fd5ce003f3c442bf9a5f422956589ac648ecd9a4c9f573133a39b11,1.4828125,1.4828125,0.025602970916399428,0.0,,test
TESS,OAF_Fear/OAF_mill_fear.wav,TESS:OAF,fear,accepted,584ab6768055d2e6867a1b98189006517f5ded72bb241bc15570827216a6224c,1.4984375,1.4984375,0.03448913783104845,0.0,,test
TESS,OAF_Fear/OAF_mob_fear.wav,TESS:OAF,fear,accepted,2ae871e58c4b52963b872e30406ae3acb7ebba6cf5fb7edba5d4d035a12ab412,1.5683125,1.5683125,0.039756807086362735,0.0,,test
TESS,OAF_Fear/OAF_mode_fear.wav,TESS:OAF,fear,accepted,6b0be210a5eb5da589bf550e953bbb3af8a6261906693c0046bf900b4e361f4e,1.564375,1.564375,0.02513228532452364,0.0,,test
TESS,OAF_Fear/OAF_mood_fear.wav,TESS:OAF,fear,accepted,e48805230ce1daaad0f4968f45b10920031b65ecc361bcceff1c57d0a2cf814a,1.3869375,1.3869375,0.04293163565579245,0.0,,test
TESS,OAF_Fear/OAF_moon_fear.wav,TESS:OAF,fear,accepted,c952c1626cc781b543ec75a47b6cf3499152da19480d1d9a47aef526004ad44c,1.5371875,1.5371875,0.02929004448152089,0.0,,test
TESS,OAF_Fear/OAF_mop_fear.wav,TESS:OAF,fear,accepted,da780725195389f477ca6010fa78ecc79bd465b6b9383633d97067a62dda13b4,1.5765625,1.5765625,0.029450443976113235,0.0,,test
TESS,OAF_Fear/OAF_mouse_fear.wav,TESS:OAF,fear,accepted,9b0b08b372adb77b6193079427d6cd98c5ba57653425c2fc2e800dab93127091,1.5943125,1.5943125,0.03307987763499451,0.0,,test
TESS,OAF_Fear/OAF_nag_fear.wav,TESS:OAF,fear,accepted,93cd508851d2674690a6e89cff3c386f73dfb58066864a13ecd9a648e2a41b2d,1.71325,1.71325,0.02123383249006358,0.0,,test
TESS,OAF_Fear/OAF_name_fear.wav,TESS:OAF,fear,accepted,670f4c4cf0fb426ffa537e4c098126410fa619cd6e4d738343e9e29fcc999318,1.5325625,1.5325625,0.030637444327654615,0.0,,test
TESS,OAF_Fear/OAF_near_fear.wav,TESS:OAF,fear,accepted,841c00bf89ce92629a74ffc4f42ab5b3283bc5a2f9f32767235db1ce3ff50fee,1.4055,1.4055,0.042046315303490504,0.0,,test
TESS,OAF_Fear/OAF_neat_fear.wav,TESS:OAF,fear,accepted,c0a47c3a3d8351025f672cc2ee4a72fd3aad11dbd7636db1470ddb250528cc99,1.4995,1.4995,0.03287121253680428,0.0,,test
TESS,OAF_Fear/OAF_nice_fear.wav,TESS:OAF,fear,accepted,fa36a15be70085569e6c052eb76eee638a15f74af7ddb7bce1333acc9f17ae6b,1.7718125,1.7718125,0.02551812579498013,0.0,,test
TESS,OAF_Fear/OAF_note_fear.wav,TESS:OAF,fear,accepted,1c5431fad33faa6b3a2d3613a3b956dd63a19bad2ac93fc0fa50b0c9c41953a7,1.474125,1.474125,0.030437734380826226,0.0,,test
TESS,OAF_Fear/OAF_numb_fear.wav,TESS:OAF,fear,accepted,bf4b7b1a44cb34b0292601817edda9d0719d68b5bd0d78dbd146fe363c705054,1.5610625,1.5610625,0.03031009091912683,0.0,,test
TESS,OAF_Fear/OAF_pad_fear.wav,TESS:OAF,fear,accepted,b5634be7d178b70d25feb9d26845febd80a4ca5f4badc9e67fb035729f9ba32b,1.504625,1.504625,0.028893783397567624,0.0,,test
TESS,OAF_Fear/OAF_page_fear.wav,TESS:OAF,fear,accepted,8770ac298d4953f3efe23bfc98117235a3ce9540085b622f26629c0e12497e5f,1.69175,1.69175,0.0245085413988494,0.0,,test
TESS,OAF_Fear/OAF_pain_fear.wav,TESS:OAF,fear,accepted,c72491e578f1376f4f498b078f327783725529879e64aa159ca407afab18067c,1.737875,1.737875,0.027924082567944843,0.0,,test
TESS,OAF_Fear/OAF_pass_fear.wav,TESS:OAF,fear,accepted,15985adc03f3f7d6d07e7df51f14282f3d9c00eb0b28f5305ae07c8eb7cabfa5,1.5284375,1.5284375,0.03156923720800678,0.0,,test
TESS,OAF_Fear/OAF_pearl_fear.wav,TESS:OAF,fear,accepted,60a24917829bda08d2eb4df8baca237f86212a522b91ddff6124f6c8ecd45e6f,1.548375,1.548375,0.02833245322158846,0.0,,test
TESS,OAF_Fear/OAF_peg_fear.wav,TESS:OAF,fear,accepted,b1f7d64dfd21516cefd9f6a5d10928a7b32fb016ada93158c87714f5f9b6f274,1.512,1.512,0.04476011494157837,0.0,,test
TESS,OAF_Fear/OAF_perch_fear.wav,TESS:OAF,fear,accepted,087d7ceb80d955f25d3f893d168f13188dfdc5fafb5bdd89c96609b71552a68f,1.5814375,1.5814375,0.028174911797195883,0.0,,test
TESS,OAF_Fear/OAF_phone_fear.wav,TESS:OAF,fear,accepted,97091bac156f5b6bd7eef27abd853e79a67f33484390966c3242a74c30d10304,1.558375,1.558375,0.03708491960199158,0.0,,test
TESS,OAF_Fear/OAF_pick_fear.wav,TESS:OAF,fear,accepted,8ad932a415fa396d08597bda63153090591660bfba60151385995855633109be,1.5410625,1.5410625,0.03268805562777156,0.0,,test
TESS,OAF_Fear/OAF_pike_fear.wav,TESS:OAF,fear,accepted,4c739f9aa9664a8ff103a7a929939ea6f0a2e127691ac37baef40ab6e0295d93,1.56075,1.56075,0.02991046448854373,0.0,,test
TESS,OAF_Fear/OAF_pole_fear.wav,TESS:OAF,fear,accepted,702d7b9530208b8bb99d8071161d339ef54bf4abe610f49eb243555b8033e471,1.9860625,1.9860625,0.029789188897312135,0.0,,test
TESS,OAF_Fear/OAF_pool_fear.wav,TESS:OAF,fear,accepted,1259ef22dbf6f58c34fca65bfc75bda69c4d65697739a8340d1153475d3e3daf,1.517625,1.517625,0.02622773809186603,0.0,,test
TESS,OAF_Fear/OAF_puff_fear.wav,TESS:OAF,fear,accepted,91dbf154ee4c3171ff4801ab83ca28f5b6e413d9219c1ea2ff50d0e247dcbb93,1.5811875,1.5811875,0.021381569769278286,0.0,,test
TESS,OAF_Fear/OAF_rag_fear.wav,TESS:OAF,fear,accepted,3f80607933a0e18a983b425bb4a9c812e87d83901b99df0ccb0b05c2d0119366,1.5729375,1.5729375,0.02808153384160238,0.0,,test
TESS,OAF_Fear/OAF_raid_fear.wav,TESS:OAF,fear,accepted,d72681484f1915e6b9abd6b240b86f585848029b1f2cab8e749cd8fdebdb3c53,1.5594375,1.5594375,0.02770264932328702,0.0,,test
TESS,OAF_Fear/OAF_rain_fear.wav,TESS:OAF,fear,accepted,67a9a79b023aacd018d4e0a6da08946c34a8339a1c4a11b9f81b9f578e960c79,1.6148125,1.6148125,0.03314439987003587,0.0,,test
TESS,OAF_Fear/OAF_raise_fear.wav,TESS:OAF,fear,accepted,ff4c7b0d8f16362d4ef81d0f073b03a426d302c83e9557b3e336e61cc63f6cc0,1.583125,1.583125,0.03121010198215527,0.0,,test
TESS,OAF_Fear/OAF_rat_fear.wav,TESS:OAF,fear,accepted,a9f02f12be6d322687cc918d3af10fa60f083f1b6554a54a85a65c1ce9d6e6e0,1.6505,1.6505,0.027777420069595684,0.0,,test
TESS,OAF_Fear/OAF_reach_fear.wav,TESS:OAF,fear,accepted,0725918953bafca65dc98c5020d88afc284f5a836adc7d36755a496142209ec1,1.7064375,1.7064375,0.026910774259380165,0.0,,test
TESS,OAF_Fear/OAF_read_fear.wav,TESS:OAF,fear,accepted,251de5bd0e91e2b8048cb59aaf850e63d72e4ac48f4cbff29bf5f5e748abffb7,1.7286875,1.7286875,0.03001378184515031,0.0,,test
TESS,OAF_Fear/OAF_red_fear.wav,TESS:OAF,fear,accepted,5b7c2e98d3a6365bb71c981e221df734bdd2031ce8e13dc9d35818ed544303e5,1.454,1.454,0.03628404808795121,0.0,,test
TESS,OAF_Fear/OAF_ring_fear.wav,TESS:OAF,fear,accepted,802c24ac680038d76051d67d8f380d05d3986fff4be7dc75e29c08d1fbfc0bc3,1.62425,1.62425,0.033557909908760813,0.0,,test
TESS,OAF_Fear/OAF_ripe_fear.wav,TESS:OAF,fear,accepted,14abfab43af60a68ae3559b68f5e4b0f689f1b309af0c5bbfc2d158cb6046def,1.55625,1.55625,0.031660151970702835,0.0,,test
TESS,OAF_Fear/OAF_road_fear.wav,TESS:OAF,fear,accepted,1a1e05cea754f1293c2f13aabba3c16045598ed6ad8702af1d03a641a06ae0ac,1.6711875,1.6711875,0.038896894324483046,0.0,,test
TESS,OAF_Fear/OAF_room_fear.wav,TESS:OAF,fear,accepted,489dcdfb541095d90a7eed19a146effd3768a989cc9ce139b64c2fdeea455547,1.5856875,1.5856875,0.03168178216695184,0.0,,test
TESS,OAF_Fear/OAF_rose_fear.wav,TESS:OAF,fear,accepted,01c89605823d1c00ba34f29085b69b602b84099c22ab0441c9e7124185a59c93,1.571,1.571,0.03713421609471508,0.0,,test
TESS,OAF_Fear/OAF_rot_fear.wav,TESS:OAF,fear,accepted,54d69dcfa9aaba7da35c16975b090b5e676c60d2ff1725dbd406aff87061ea9f,1.7298125,1.7298125,0.02886846975577065,0.0,,test
TESS,OAF_Fear/OAF_rough_fear.wav,TESS:OAF,fear,accepted,11fde5f1b84ce16e1f58d62a32a80204a38d1919e48b4dc90bad8e44014e8cdd,1.619875,1.619875,0.035846459723199296,0.0,,test
TESS,OAF_Fear/OAF_rush_fear.wav,TESS:OAF,fear,accepted,aa7b86e4963455e12d7ec0721456d46618ddacf1aea29aef1744dde4fc6c8d9f,1.633625,1.633625,0.02906876824453966,0.0,,test
TESS,OAF_Fear/OAF_said_fear.wav,TESS:OAF,fear,accepted,237815337ba501b6cb499962f4aac798831f2d1f1efb2071b27ae7be191e7ce4,1.587125,1.587125,0.029848216981358738,0.0,,test
TESS,OAF_Fear/OAF_sail_fear.wav,TESS:OAF,fear,accepted,b75eda3203d6253604842c71aa0f8326cd31d9f1136665d34a616dec7eac5145,1.5565625,1.5565625,0.034753656164337586,0.0,,test
TESS,OAF_Fear/OAF_search_fear.wav,TESS:OAF,fear,accepted,90a74774c6d84626b026ef58815d99be0a8cff44c46f96751765433964c86a36,1.8954375,1.8954375,0.02738008577151798,0.0,,test
TESS,OAF_Fear/OAF_seize_fear.wav,TESS:OAF,fear,accepted,ae60f87b50034403016c5310289f2361329b8aa12e85cb49dae1cac03729d4db,1.7305,1.7305,0.02671134513460269,0.0,,test
TESS,OAF_Fear/OAF_sell_fear.wav,TESS:OAF,fear,accepted,2299976fff14c657c95040a24ba3635c7491da64362e6fb89a7a8506c50e4e79,1.5640625,1.5640625,0.024697540481126396,0.0,,test
TESS,OAF_Fear/OAF_shack_fear.wav,TESS:OAF,fear,accepted,bd662ed64c1ff1c25aec48705b0d1019768fb48629516b00792f03e5f9e363df,1.66025,1.66025,0.02805374862855155,0.0,,test
TESS,OAF_Fear/OAF_shall_fear.wav,TESS:OAF,fear,accepted,dd29fe2693c046273e5cbafb911cb7a3135ad7e07a35be80f0ec0c62380d22af,1.8830625,1.8830625,0.031005093187468843,0.0,,test
TESS,OAF_Fear/OAF_shawl_fear.wav,TESS:OAF,fear,accepted,35823e1d77665350d39c8b7147b8d14466cdb1035cbdd56dd25e0f7b7095d186,1.6341875,1.6341875,0.029083078105464677,0.0,,test
TESS,OAF_Fear/OAF_sheep_fear.wav,TESS:OAF,fear,accepted,e932444043720e95d2f72bbfd05febe7c4bd2e17b4b0a93e208a326c91331d0c,1.7700625,1.7700625,0.02689362117344905,0.0,,test
TESS,OAF_Fear/OAF_shirt_fear.wav,TESS:OAF,fear,accepted,8acb21e34061e60342e3788768eabd11ac0b2445bc2d08fcc9dbacd60322200b,1.2969375,1.2969375,0.0335395436130925,0.0,,test
TESS,OAF_Fear/OAF_should_fear.wav,TESS:OAF,fear,accepted,3010b3cf06a7e67fd348b82fc0288ebc1105f4ad5ed6029dd5692c0a35fe46de,1.4878125,1.4878125,0.03548472938223817,0.0,,test
TESS,OAF_Fear/OAF_shout_fear.wav,TESS:OAF,fear,accepted,13687527a10da25685b9ec72f5ac8fd74c0d39e3cf366a5945cf4991a7e0928f,1.6393125,1.6393125,0.02064819234678305,0.0,,test
TESS,OAF_Fear/OAF_size_fear.wav,TESS:OAF,fear,accepted,fe4e756d96cc7e765b886f42b79444bf5669b978b8b0ca9f101ba56c2848eac7,1.7648125,1.7648125,0.02029146532385881,0.0,,test
TESS,OAF_Fear/OAF_soap_fear.wav,TESS:OAF,fear,accepted,9591add63b363f0b2d71784122b26de1652709e0d74eb5cc962d671346fbd8a3,1.7104375,1.7104375,0.030116433797216267,0.0,,test
TESS,OAF_Fear/OAF_soup_fear.wav,TESS:OAF,fear,accepted,0c9135b10cd1f550b8aed00deff46c9ad5dbc0e486f51f59d48517987a919e8f,1.79125,1.79125,0.027057661635002284,0.0,,test
TESS,OAF_Fear/OAF_sour_fear.wav,TESS:OAF,fear,accepted,1f2f6231ffb0d125f6ec3e7a87e34ab53ca3b0f2884d92c7cb4c844e6a3fbd93,1.56575,1.56575,0.03316282180222923,0.0,,test
TESS,OAF_Fear/OAF_south_fear.wav,TESS:OAF,fear,accepted,8ae5180e04a6908a39862846044d1b732f9530fafb99fed8e7297b983e263a82,1.7385,1.7385,0.03238900915649154,0.0,,test
TESS,OAF_Fear/OAF_sub_fear.wav,TESS:OAF,fear,accepted,7d11d6c333db7216916a1adee6ef909d21d3d043b12bdae35bd9c12168be1c94,1.6069375,1.6069375,0.023679651909898777,0.0,,test
TESS,OAF_Fear/OAF_such_fear.wav,TESS:OAF,fear,accepted,87a628e72ac799ae21a3b732ae730942cf3da74bc24f2ca5d16d9b277047081e,1.46825,1.46825,0.03593117906682281,0.0,,test
TESS,OAF_Fear/OAF_sure_fear.wav,TESS:OAF,fear,accepted,ad5e1c2320332dbf7dd81efc43ef3d805d803b200b5a661c581f8c36a8b765f6,1.5404375,1.5404375,0.027018169706031957,0.0,,test
TESS,OAF_Fear/OAF_take_fear.wav,TESS:OAF,fear,accepted,44599b5a6ae047948fe761bb1bb109f447259ee82e055fbb82e327a3997ca188,1.6050625,1.6050625,0.028839795991543075,0.0,,test
TESS,OAF_Fear/OAF_talk_fear.wav,TESS:OAF,fear,accepted,e72c2f086d15db35beebe8aae6e984b49edd7791ea7b0cd446eb1177cb0e4580,1.694875,1.694875,0.02638562201750648,0.0,,test
TESS,OAF_Fear/OAF_tape_fear.wav,TESS:OAF,fear,accepted,83fcd5ad3f0ba92a9c20795b4b4a227022237b36173d2a764a1bb4d3a731e331,1.5399375,1.5399375,0.03122930929142096,0.0,,test
TESS,OAF_Fear/OAF_team_fear.wav,TESS:OAF,fear,accepted,c39b3971dca852b58011ffd1bfcbddfd0ee448435ad11801199f1485bbacc345,1.6475,1.6475,0.03140668188181459,0.0,,test
TESS,OAF_Fear/OAF_tell_fear.wav,TESS:OAF,fear,accepted,69ef8796c619c0de11aa7dc6f25439304809f6b0706b2e3ecbcdd0cdb244a5c7,1.7085,1.7085,0.027066988242176702,0.0,,test
TESS,OAF_Fear/OAF_thin_fear.wav,TESS:OAF,fear,accepted,9a4ccd3a6312761e5061a00b0fb86f2d50f09cc051bbf6b43192c03fd8a732cd,1.6095,1.6095,0.027307061084626896,0.0,,test
TESS,OAF_Fear/OAF_third_fear.wav,TESS:OAF,fear,accepted,f5fad4c653c53b2df2301178480ed30019a707ad7c8379a674fefc0a9c659af0,1.606875,1.606875,0.026131778208798688,0.0,,test
TESS,OAF_Fear/OAF_thought_fear.wav,TESS:OAF,fear,accepted,c85e723edf479db7f20a09ab37600d0d082e3960a8a5b702dc8a7a3995a252e3,1.6509375,1.6509375,0.0383524616811656,0.0,,test
TESS,OAF_Fear/OAF_thumb_fear.wav,TESS:OAF,fear,accepted,552a85df30b5535e531c9eaa6f2a847dc35c1ec65e11f4fdbc01f3cad4136b4d,1.46175,1.46175,0.037848933977988476,0.0,,test
TESS,OAF_Fear/OAF_time_fear.wav,TESS:OAF,fear,accepted,e401aba0541028551212bc1baca12e754c13119668b8a6436b82fb2cc288559f,1.513875,1.513875,0.0467179698252945,0.0,,test
TESS,OAF_Fear/OAF_tip_fear.wav,TESS:OAF,fear,accepted,91b731f66a85d20a74d5dfd454dcf8ffa51a1c25b92a55d805cc98e8c29fb42a,1.7158125,1.7158125,0.027537443752147443,0.0,,test
TESS,OAF_Fear/OAF_tire_fear.wav,TESS:OAF,fear,accepted,8ddef2bbdaef374833878a426fa9c1e26adfc5497cb6bb4f1b3cca00a0a1b3c3,1.548,1.548,0.041319847907600404,0.0,,test
TESS,OAF_Fear/OAF_ton_fear.wav,TESS:OAF,fear,accepted,fe44e5410499fd8169301d47774c2ee5210371acde573885d16d5f21fbab669f,1.667375,1.667375,0.033168971155088475,0.0,,test
TESS,OAF_Fear/OAF_tool_fear.wav,TESS:OAF,fear,accepted,c3838a7c581e6a4e85bca6218973bb8ec55c04e64562e8d729cb67c7e449d606,1.693625,1.693625,0.03802539096168651,0.0,,test
TESS,OAF_Fear/OAF_tough_fear.wav,TESS:OAF,fear,accepted,b2b06240a3f58e02f94f4f2006a25d80b93ce00d96a5bd8494ce0ffc0007cd38,1.66425,1.66425,0.024597089667661106,0.0,,test
TESS,OAF_Fear/OAF_turn_fear.wav,TESS:OAF,fear,accepted,b60cc03559ceb8602a0d5b65a249b813a73af04f1c492b57fe0b77c52acdcea5,1.7718125,1.7718125,0.032648766518822814,0.0,,test
TESS,OAF_Fear/OAF_vine_fear.wav,TESS:OAF,fear,accepted,ffc02905fb6e87577c05f5b60da956e032927652f8c245bcaae48124486d8e5e,1.6799375,1.6799375,0.02834756624510025,0.0,,test
TESS,OAF_Fear/OAF_voice_fear.wav,TESS:OAF,fear,accepted,519fd9af1ee36ed89053d0b790e12905bbbb541fa634c66342da8b3fc4459ea7,1.8035625,1.8035625,0.02682232041974186,0.0,,test
TESS,OAF_Fear/OAF_void_fear.wav,TESS:OAF,fear,accepted,99fc1fb97879a0a1d4d2e109d1dbb6521729695758a823114471e310b070cae6,1.7213125,1.7213125,0.031827864903607575,0.0,,test
TESS,OAF_Fear/OAF_vote_fear.wav,TESS:OAF,fear,accepted,178754bbb75a2eeaa7b734a9042108021ca870cd5e770af32ccdb642ae9e89fb,1.58675,1.58675,0.038562349776501643,0.0,,test
TESS,OAF_Fear/OAF_wag_fear.wav,TESS:OAF,fear,accepted,5dbe33fc5bd1bb5097aadc947972aabf1888d2e6e6396077418995d54823ab3f,1.67175,1.67175,0.02826431564569032,0.0,,test
TESS,OAF_Fear/OAF_walk_fear.wav,TESS:OAF,fear,accepted,bdbdda12b64aa28fc63a6f181d3bae00ea6332efbddbe44400057d55808632fb,2.018,2.018,0.027845173953362803,0.0,,test
TESS,OAF_Fear/OAF_wash_fear.wav,TESS:OAF,fear,accepted,12993edfab41ad297ef286a419d942d96bd88860a55a118b3b99abd434c499cd,1.540625,1.540625,0.03414730076567445,0.0,,test
TESS,OAF_Fear/OAF_week_fear.wav,TESS:OAF,fear,accepted,48857612fc6c73f0f399915508d32787b399fc6693fc697c77607708d4f7996f,1.58375,1.58375,0.024611899613021345,0.0,,test
TESS,OAF_Fear/OAF_wheat_fear.wav,TESS:OAF,fear,accepted,046b8283708c568fded85c994f408b47ee0df65f8959719dc4960f7191533071,1.36675,1.36675,0.03406743093318127,0.0,,test
TESS,OAF_Fear/OAF_when_fear.wav,TESS:OAF,fear,accepted,098d16abacc87cf06fa03b972410ba21e6d2f491654a6cc1248f974abe30ca73,1.642125,1.642125,0.02893192533694202,0.0,,test
TESS,OAF_Fear/OAF_which_fear.wav,TESS:OAF,fear,accepted,698e5c769d1f022b9a64fd7f6da7dc976bccc7048831c03e0cedc672abaa2c74,1.71075,1.71075,0.023709315110275367,0.0,,test
TESS,OAF_Fear/OAF_whip_fear.wav,TESS:OAF,fear,accepted,6e0887c1ae2691b732dac2012aac7713a290324b30467f0898daa5cf96d1d36d,1.5743125,1.5743125,0.024205949346777465,0.0,,test
TESS,OAF_Fear/OAF_white_fear.wav,TESS:OAF,fear,accepted,8b176c3948df669d6205526251a630b749f2e7883063c567ee0d35367cfdcaa2,1.602,1.602,0.031219291830903422,0.0,,test
TESS,OAF_Fear/OAF_wife_fear.wav,TESS:OAF,fear,accepted,c36e7e5006e828234c7ec7dc4839bfc31317b7747912a0bace4687baf1148e02,1.531625,1.531625,0.036706669589788105,0.0,,test
TESS,OAF_Fear/OAF_wire_fear.wav,TESS:OAF,fear,accepted,3ea9d49e2bbb8df0e8da7a86da36db7bb9d0616282b70f76d283cc5ecf4c75ff,1.7034375,1.7034375,0.0315874766978988,0.0,,test
TESS,OAF_Fear/OAF_witch_fear.wav,TESS:OAF,fear,accepted,f098ad04d2ca4500e09018e39b7ad25ad38d0d881ab815cc0042ff8e89c210ac,1.781625,1.781625,0.02220419205209656,0.0,,test
